longitude,latitude,altitude,angle,speed,odometer,timedelta,d1,d2,d3,e2,e3,Pass_ID,Y,tsne_x,tsne_y,color_tsne_5000,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,order,id
0.6377086831241581,0.5302048092973628,0.03983815748521631,0.09064862713887784,0.3198821796759941,0.023288258993504653,0.0010696484798243446,0.0,0.0,0.0,0.0,0.0,996,4.0,-28.976871000000003,4.7357325999999995,#dd812a,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,111,482
0.6410704562157541,0.5349222526669983,0.042265795206971685,0.09721448467966573,0.8257731958762886,0.3019985266060938,0.008491455250449127,0.0,0.0,0.0,0.0,0.0,996,5.0,-29.120333000000002,-26.783928000000003,#c6d530,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,111,483
0.6409208616879667,0.5245510773076489,0.0196078431372549,0.6935933147632312,0.25773195876288657,0.04439071384045788,0.003890174080255019,0.0,0.9999999999999998,0.0,0.0,0.0,1005,0.0,59.152637,10.862084,#1f69e9,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,484
0.6406263013120554,0.5255503257547005,0.014421710713270818,0.4547050987041299,0.20259973106230392,0.150213904929135,0.015159978685513057,0.0,0.0,0.4130434782608695,0.0,0.0,1005,-1.0,22.068351999999997,5.3183489999999995,#758ab2,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,485
0.6392730247958678,0.5267500702879282,0.019179894179894186,0.3906685236768802,0.2385861561119293,0.18900628216302864,0.014631476552234122,0.08928571428571429,0.0,0.9107142857142853,0.0,0.0,1005,-2.0,23.753086,1.4556094,#6f96b4,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,486
0.6380800694697264,0.5289073979515742,0.033576829424580304,0.4143863673603145,0.4366282595512432,0.0921704558965202,0.006350752246134224,0.4705882352941176,0.5294117647058822,0.0,0.0,0.0,1005,-3.0,49.372112,-2.089816,#2a91dc,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,487
0.6372440608287171,0.5303340323413009,0.03288722896566035,0.560198081089446,0.11422025855015545,0.08794188699362576,0.017218175622779754,0.0,0.0,0.0,0.0,0.0,1005,-4.0,-4.423552,10.97437,#b57872,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,488
0.6379164102850439,0.5307726275385214,0.03911194107272538,0.6530485917672547,0.4480445099001799,0.23276265555114795,0.0071258994630466425,0.0,0.0,0.0,0.0,0.0,1005,-5.0,-0.7280549,-3.959639,#a7a976,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,489
0.639585142958115,0.5234181806753888,0.007814720090934927,0.4832263533971177,0.15463917525773194,0.02833449819603695,0.003999295372828793,0.0,0.0,0.3913043478260869,0.0,0.0,1005,1.0,22.117113,5.8622293,#7588b3,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,490
0.6398408439144525,0.5230537258207164,0.009959539371304078,0.2861122164743335,0.12223858615611195,0.02698523637717804,0.01301306055622429,0.0,0.0,0.0,0.0,0.0,1005,2.0,-18.54133,9.756766,#d0774a,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,491
0.6413092526082718,0.5226644905692126,0.009698926424652863,0.34570594355136425,0.2549993789591355,0.12674851733195086,0.011429622744669464,0.0,0.0,0.0,0.0,0.0,1005,3.0,-16.03968,3.3596427,#ca8e50,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,492
0.6429202605533213,0.5220034215506821,0.006549072105415125,0.27120179883880924,0.1730219848466029,0.2032175245116168,0.020097972813381253,0.0,0.0,0.0,0.0,0.0,1005,4.0,-17.968110999999997,2.2217693,#cc904a,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,493
0.6437951984540682,0.5218348589012862,0.0053216186292367575,0.39472122014703853,0.08365725874598615,0.0324220979357931,0.00913376027221989,0.0,0.0,0.0,0.0,0.0,1005,5.0,-14.260015,10.665108,#c87657,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,19,37,494
0.6375287877034079,0.5299695011487415,0.04139433551198257,0.958217270194986,0.30927835051546393,0.050529855116265884,0.0022169809274571613,0.0,0.9999999999999998,0.0,0.0,0.0,1057,0.0,56.249104,12.561297999999999,#2265e8,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,495
0.6384058802777837,0.5283661276681499,0.027469925168134887,0.9039602761293448,0.4465262214253698,0.287393940688093,0.02764224209714634,0.0,0.0,0.0,0.0,0.0,1057,-1.0,18.345223999999998,-16.90079,#6bc899,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,496
0.6391234532726084,0.5269476260426025,0.018944775978024058,0.9184933995397844,0.3550874047512327,0.2844372973980718,0.02254991511037026,0.0,0.0,0.0,0.0,0.0,1057,-2.0,19.507244,-15.672362,#6ac59d,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,497
0.6408456579172039,0.5254713469030747,0.017742374727668847,0.8715877437325905,0.2256443298969072,0.0854344150815089,0.006598655496346551,0.0,0.7124999999999999,0.0,0.0,0.0,1057,-3.0,53.818768000000006,13.591361,#2762e6,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,498
0.6404626745371029,0.5243582012382078,0.014969428631667718,0.16874831521250785,0.2583970734951779,0.10057223499475047,0.0078752523957897,0.5483870967741935,0.0,0.4516129032258062,0.0,0.0,1057,-4.0,-46.16272,-2.5265324000000002,#ea8904,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,499
0.6398299580917168,0.5231048865684507,0.017987140655720282,0.7999864121203886,0.12924314810158408,0.27740164819242025,0.03268133918510597,0.0,0.0,0.0,0.0,0.0,1057,-5.0,9.936702,12.037523,#957598,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,500
0.6407602269498156,0.5344881138264483,0.0539993775287893,0.09152407481098288,0.832842415316642,0.28938292859976306,0.008152832826668609,0.0,0.0,0.0,0.0,0.0,1057,1.0,-29.37414,-27.153541999999998,#c6d530,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,501
0.6435048903518386,0.5376198261492782,0.05455002513826043,0.26290979215770305,0.1942902458366376,0.01714600403657621,0.0031393822809226467,0.0,0.0,0.0,0.0,0.0,1057,2.0,-20.769112,8.336539,#d37a44,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,502
0.6441766111040099,0.5391361507998873,0.06214736606893469,0.7080922791229197,0.4758128469468675,0.1539628822917136,0.00795160019473871,0.0,0.0,0.0,0.0,0.0,1057,3.0,0.23560153,-3.8964891,#a5a979,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,503
0.6451273565496649,0.5442727121375235,0.08262108262108263,0.037818727233769014,0.7791435368754956,0.28639638945840423,0.008587985624649006,0.0,0.0,0.0,0.0,0.0,1057,4.0,-32.415279999999996,-25.960455,#cdd22b,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,504
0.6465433660929172,0.5499584989920763,0.11383442265795207,0.010677808727948004,0.6406071019473082,0.2882248122052425,0.009544947235544077,0.0,0.0,0.0,0.0,0.0,1057,5.0,-35.807243,-20.576385000000002,#d8c623,0,0,1,3,5,1,0,0,0,0,0,11,11,11,11,11,88,505
0.639681015737553,0.5237811628134068,0.018518518518518517,0.5598885793871866,0.16494845360824742,0.02361208183003079,0.002760768702116465,0.0,0.9999999999999998,0.0,0.0,0.0,1074,0.0,61.703480000000006,9.56419,#1f6dea,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,506
0.6411508653023663,0.524655276261754,0.029989773687252686,0.6959808993235179,0.14390911003576692,0.03111976009353853,0.003616999687961491,0.0,0.1632653061224489,0.0,0.0,0.0,1074,-1.0,2.1416757,10.190377,#a77b84,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,507
0.6404747025700049,0.525704692469251,0.025857126476321532,0.4664125494795484,0.21530113944655452,0.187320858863379,0.01726397759630246,0.4526315789473685,0.0,0.0,0.0,0.0,1074,-2.0,-46.079575,0.7926476,#eb7e02,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,508
0.6391002036504965,0.5269919939891707,0.025648643295702128,0.4130159534059255,0.3149015932521088,0.15777163768247848,0.010785757982694677,0.6363636363636364,0.0,0.0,0.0,0.0,1074,-3.0,-48.770695,-0.6178673000000001,#ec8302,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,509
0.6378022366377643,0.5292226177340495,0.03565936178392926,0.4346223168933313,0.16555488174651306,0.09772623985652744,0.007064319914239189,0.0,0.0,0.0,0.0,0.0,1074,-4.0,-10.949808,8.416871,#c27f60,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,510
0.637344146365022,0.5303944137367651,0.0429907595221997,0.5722312938238401,0.14628510487024532,0.11406263943341426,0.02874286203086457,0.0,0.0,0.0,0.0,0.0,1074,-5.0,-3.888461,9.973972999999999,#b47b74,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,511
0.6398106462613296,0.5230696581432781,0.017066085693536674,0.29805013927576596,0.13058419243986252,0.02550104837643325,0.008816798363493156,0.0,0.0,0.0,0.0,0.0,1074,1.0,-18.298095999999997,9.570056,#cf774b,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,512
0.6412936697266574,0.5226267077181959,0.015297906602254429,0.3573937265350612,0.2550425818018825,0.13239191620872914,0.01280780860114505,0.0,0.0,0.0,0.0,0.0,1074,2.0,-15.473323,3.1422005,#c88f52,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,513
0.6431981624415997,0.5218516971543714,0.01227965933848287,0.3486958723727525,0.20712277413308344,0.0943195341465048,0.009087213418490787,0.0,0.0,0.0,0.0,0.0,1074,3.0,-16.851143,5.8033767,#cc854e,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,514
0.6438206106867526,0.5218063963532735,0.007526242820360466,0.4699924031400354,0.08903467666354263,0.018202768538060098,0.00771823720256527,0.0,0.0,0.0,0.0,0.0,1074,4.0,-11.83053,11.184308999999999,#c4755e,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,515
0.6436527184971617,0.5216707247532675,0.011244350816543331,0.5742305301687425,0.10121836925960637,0.007590991596596675,0.004855832387448272,0.0,0.0,0.0,0.1074380165289256,0.0,1074,5.0,-5.5556116,28.244051000000002,#b13569,0,0,3,3,3,6,6,6,6,6,6,14,14,17,17,17,45,516
0.6448707534316379,0.5639760658157087,0.13507625272331156,0.30362116991643456,0.7731958762886598,0.059502446211677586,0.0013803843510582327,0.0,0.9999999999999998,0.0,0.0,0.0,1079,0.0,58.3101,-1.6543323,#1d87e4,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,517
0.6434561095275573,0.5670243681928184,0.1756654352562281,0.4760203463727746,0.15038099506947553,0.05565265026112909,0.01163172355896105,0.7173913043478259,0.28260869565217384,0.0,0.0,0.0,1079,-1.0,-49.91596,-0.8522616,#ed8402,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,518
0.6431920549043771,0.56778029412812,0.1876098109494694,0.4880043130559798,0.0774858663119388,0.01476135954406441,0.0037732304728014046,0.0,0.1290322580645161,0.0,0.0,0.0,1079,-2.0,-13.086069,21.674387,#c54d58,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,519
0.6425989822663905,0.5681039976050428,0.19462599854756715,0.22841225626740946,0.06872852233676975,0.006453969033541748,0.002402891277768034,0.0,0.0,0.0,0.0,0.0,1079,-3.0,-19.641348,18.942364,#d15446,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,520
0.6424849740087932,0.5680612763849773,0.19614314372613728,0.3249124355332469,0.038787383893028465,0.010412694304055165,0.1860445831058872,0.0,0.0,0.0,0.05940594059405939,0.0,1079,-4.0,-16.682782999999997,23.03395,#cb464d,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,521
0.6424797609079764,0.5680677824297398,0.1962355899455492,0.3712457596734604,0.035287770308695086,0.009771460964399443,0.1701882972165722,0.0,0.0,0.0,0.14427157001414426,0.0,1079,-5.0,-16.164738,23.728392000000003,#ca444e,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,522
0.6487134581916933,0.5604396971438561,0.14394110134475244,0.4622034386706368,0.6199786704585849,0.23200091712582666,0.008150085383067955,0.0,0.0,0.0,0.0,0.0,1079,1.0,-11.576853999999999,-19.276434,#adcb49,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,523
0.6473849733233177,0.5557111365455931,0.12055192447349315,0.5515320334261838,0.6185567010309279,0.288434697377065,0.01002521564051383,0.0,0.0,0.0,0.0,0.0,1079,2.0,-5.2017636,-15.901376,#a4c65e,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,524
0.6465438554067404,0.5507829901657502,0.09816025175502298,0.4998452491488703,0.6277205040091638,0.2880673983263756,0.01002521564051383,0.0,0.0,0.0,0.0,0.0,1079,3.0,-3.7801192,-15.680342999999999,#a2c562,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,525
0.6456081949277159,0.5458599034088252,0.07040477009517256,0.5496261545227974,0.6228974498100923,0.21148968872813886,0.007280591784608574,0.0,0.0,0.5789473684210524,0.0,0.0,1079,4.0,25.282204,-2.6696793999999997,#69a2b5,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,526
0.6443008980272573,0.5414266560692624,0.0588741956731013,0.507741141413487,0.4946056101654281,0.2510787975805414,0.010128979556966409,0.3488372093023256,0.0,0.0,0.0,0.0,1079,5.0,-47.096672,3.4665136,#ec7902,1,0,1,5,8,5,8,8,12,12,12,4,4,4,4,4,120,527
0.6406006246100624,0.5244043226245338,0.010893246187363837,0.1894150417827298,0.3505154639175257,0.08217004476850713,0.006957694860384425,0.0,0.9999999999999998,0.0,0.0,0.0,1083,0.0,64.659676,0.09284706,#1e85e8,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,528
0.6395630911060195,0.5233780437615856,0.011619462599854757,0.9238625812441968,0.12886597938144329,0.016843285038755297,0.0023564136901903163,0.0,0.0,0.0,0.0,0.0,1083,-1.0,9.662995,18.888142000000002,#945b96,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,529
0.6405707114530887,0.5229298064393788,0.009358288770053477,0.8243859204861991,0.24789128397375826,0.10436540168873608,0.010418162517307266,0.7727272727272727,0.0,0.0,0.0,0.0,1083,-2.0,-55.17481,6.0403595,#f17503,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,530
0.6422025326784606,0.5221296250362641,0.007799564270152506,0.7988857938718663,0.2020618556701031,0.0361925990290712,0.003745164007012538,0.0,0.0,0.0,0.0,0.0,1083,-3.0,8.954561,16.287312,#976595,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,531
0.6429111246323522,0.5210480984251511,0.008714596949891068,0.8980829100442405,0.16494845360824742,0.022973166674629952,0.0030207697949777013,0.0,0.0,0.0,0.0,0.0,1083,-4.0,9.947553,18.108156,#945e97,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,532
0.6435806467028602,0.5213889426395077,0.0004171881518564873,0.5779647958276537,0.07655187541127441,0.014880635400117276,0.0010777855893820245,0.0,0.0,0.0,0.0,0.0,1083,-5.0,-3.8668723,16.942785,#b46273,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,533
0.6412172421506295,0.5251484671026247,0.012741797055522546,0.8659576264033089,0.1471415182755389,0.04580743875025973,0.006036593579298735,0.0,0.0,0.0,0.0,0.0,1083,1.0,9.209086,17.745201,#966096,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,534
0.6401510854987826,0.5260338239680209,0.01175150194758038,0.8900143496243774,0.21743205248359887,0.173312680632426,0.022515010993217028,0.0,0.0,0.0,0.0,0.0,1083,2.0,11.745944999999999,13.602639000000002,#906f9c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,535
0.6391208894209122,0.5270305540605627,0.013475348987331557,0.914990199112762,0.2508591065292096,0.2664667160596437,0.033573860013224426,0.14814814814814814,0.0,0.0,0.0,0.0,1083,3.0,11.710092,10.105478999999999,#917b9c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,536
0.63833182354551,0.52864492563711,0.027728263022380663,0.7720942010635604,0.11902530459231493,0.16876198849791094,0.0162109600235847,0.8181818181818182,0.0,0.0,0.0,0.0,1083,4.0,-55.90418199999999,6.269493,#f17403,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,537
0.6375670275054119,0.529910076738382,0.025181789887672248,0.057989364396049625,0.2314901593252109,0.17759352040316928,0.0212088097007731,0.03896103896103896,0.0,0.0,0.0,0.0,1083,5.0,-27.153992,5.154415,#db8130,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,98,538
0.6415419138489202,0.5248960603313861,0.014161220043572988,0.8384401114206128,0.20618556701030927,0.005194658002606775,0.00026492224919299416,0.0,0.9999999999999998,0.0,0.0,0.0,1095,0.0,57.924488000000004,12.687667,#1f65e9,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,539
0.6395964705210595,0.5235062466880613,0.014408793820558529,0.024689794884780958,0.19868791002811625,0.02453509957429563,0.002242332338863189,0.0,0.0,0.0,0.0,0.0,1095,-1.0,-28.763876,8.388976,#de752c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,540
0.6398918347165523,0.523065899966543,0.016145347027699968,0.8157580580978909,0.17893961708394698,0.2524384534221327,0.014586658878498462,0.0,0.0,0.9107142857142853,0.0,0.0,1095,-2.0,27.712273,3.6326869,#658dbd,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,541
0.6426936833110553,0.521965894998015,0.004357298474945534,0.9192200557103064,0.24742268041237114,0.033529156198643724,0.0027747119783897807,0.0,0.0,0.0,0.0,0.0,1095,-3.0,11.836174,17.486328,#8f609c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,542
0.6434269839155764,0.5212696537120713,0.0056768289499290366,0.6206601489249365,0.11605237742290493,0.030476561567284163,0.004159956730763328,0.6514161220043568,0.0,0.0,0.0,0.0,1095,-4.0,-53.14881,5.877041,#f07503,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,543
0.6436038070232915,0.521542587421326,0.0,0.5580635865911056,0.06825453252755065,0.010519589560137856,0.06180525489067627,0.0,0.0,0.0,0.17241379310344826,0.0,1095,-5.0,-5.7493099999999995,30.223996999999997,#b02d66,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,544
0.6391806068083596,0.5268965449523542,0.026366607248960196,0.9144087110660928,0.5707591377694471,0.274823166972622,0.016176101832901413,0.03409090909090909,0.0,0.0,0.0,0.0,1095,1.0,16.674515,-19.192726,#6ccd92,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,545
0.638720822902755,0.5279505352943623,0.03082293523469995,0.9296024309951888,0.2333645735707592,0.19883519453779566,0.022070304984802957,0.7159090909090909,0.0,0.0,0.0,0.0,1095,2.0,-54.979713000000004,6.740471400000001,#f17303,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,546
0.63760015224263,0.5300965425162119,0.032679738562091505,0.12534818941504178,0.28865979381443296,0.0070836245490092375,0.0008226533001256133,0.0,0.0,0.0,0.0,0.0,1095,3.0,-28.702826,5.4501696,#dd7f2b,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,547
0.6411719925981405,0.5351261759654768,0.045751633986928116,0.10027855153203342,0.8762886597938144,0.2951510228753849,0.0072365603858507346,0.0,0.0,0.0,0.0,0.0,1095,4.0,-28.267840999999997,-27.90055,#c3d632,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,548
0.6439637185888039,0.5376835547277778,0.04979267692740178,0.10369305418276573,0.23678084469570998,0.019133403082915272,0.0008046619759019802,0.0,0.0,0.9354838709677415,0.0,0.0,1095,5.0,21.85025,0.92534214,#7498b0,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,114,549
0.6414145416966388,0.5247312351089342,0.02614379084967321,0.18384401114206128,0.4329896907216495,0.0240843234666314,0.0013803843510582327,0.0,0.9999999999999998,0.0,0.0,0.0,1099,0.0,64.1944,-1.0626342,#1e87e7,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,550
0.6396127332111909,0.5235782638342705,0.004613610149942329,0.6049483860396527,0.2080048514251061,0.03164018965224126,0.002430231035166693,0.4117647058823529,0.0,0.0,0.0,0.0,1099,-1.0,-45.614243,2.1992166,#eb7b02,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,551
0.6406592727805638,0.522767485589192,0.00657784481313893,0.8149775016070283,0.17605075337034096,0.19868658702977446,0.02465493013036177,0.0,0.0,0.0,0.0,0.0,1099,-2.0,10.462296499999999,13.030488,#947199,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,552
0.6419901137301149,0.5222519065647084,0.008086140439081615,0.8059781444182559,0.20459952418715305,0.06943768372015979,0.009210070258381544,0.0,0.0,0.0,0.0,0.0,1099,-3.0,10.426671,15.696579999999999,#936799,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,553
0.6426983760741773,0.5218307927527093,0.009002947584262466,0.910023758807144,0.08353547604608855,0.053936245156745326,0.03160653663707934,0.0,0.0,0.0,0.0,0.0,1099,-4.0,8.968044,19.296118,#965a95,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,554
0.6427009665591239,0.5215578019846205,0.007080610021786494,0.9481197771587744,0.11082474226804123,0.03831060276922496,0.016473980916922242,0.0,0.0,0.0,0.0,0.0,1099,-5.0,9.800445,19.201328,#945a97,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,555
0.6399602178683317,0.5262488008006551,0.02230676681949729,0.879266619548497,0.13848284351438686,0.05322938566578882,0.0035613624905260865,0.0,0.0,0.8208955223880594,0.0,0.0,1099,1.0,27.567745000000002,4.1766343,#668bbd,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,556
0.6385432586827378,0.5282980335660632,0.044662309368191724,0.9383947658223748,0.19779429393430828,0.25663587358333,0.017891817556575082,0.0,0.11627906976744183,0.0,0.0,0.0,1099,2.0,11.583903,11.151457,#91789c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,557
0.6381470144974717,0.5290656596076282,0.04211282621795765,0.7253600426717239,0.3500767712217592,0.056397708643388424,0.004762370510968796,0.7659574468085106,0.0,0.0,0.0,0.0,1099,3.0,-54.310616,5.1006503,#f07702,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,558
0.6383990175883785,0.5308498516499861,0.03471118177000531,0.11684107505834525,0.42268041237113396,0.09938771957321607,0.005329723144148671,0.8918918918918919,0.0,0.0,0.0,0.0,1099,4.0,-50.518035999999995,-5.02171,#ec8d02,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,559
0.6415293637559039,0.535575181931577,0.038281979458450056,0.10187027457222447,0.8026509572901326,0.28611096868903024,0.00788392678425467,0.0,0.0,0.0,0.0,0.0,1099,5.0,-29.465597,-26.10064,#c8d330,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,86,560
0.6398079362155347,0.5240275792589273,0.010893246187363837,0.17270194986072426,0.09278350515463918,0.0061391412758080065,0.00026492224919299416,0.0,0.9999999999999998,0.0,0.0,0.0,1114,0.0,67.407715,1.7169244,#1e81e9,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,561
0.6396071969960193,0.5234656425422983,0.014823956000426587,0.042795644466953664,0.01881623531108067,0.018282025875671397,0.032059492369491675,0.0,0.0,0.0,0.797202797202797,0.0,1114,-1.0,-12.844313,43.75181,#ae105d,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,562
0.6395778223737842,0.5233838483655049,0.01619513384219267,0.027601924537857682,0.0577463773340062,0.012139582210796251,0.015912593412421443,0.0,0.0,0.0,0.3776223776223775,0.0,1114,-2.0,-13.393588000000001,37.353153000000006,#b91e59,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,563
0.6395826096544379,0.523246165330562,0.01967888604717249,0.9061402446409108,0.13379650380995067,0.035161469681676286,0.012832057777272556,0.021739130434782608,0.0,0.0,0.0,0.0,1114,-3.0,9.55092,18.583633,#955d96,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,564
0.6405745657683717,0.5227783093445204,0.017873816193143925,0.8146779603206187,0.19945297706711548,0.16528457281021552,0.009552851587172938,1.0,0.0,0.0,0.0,0.0,1114,-4.0,-56.80608,4.876614599999999,#f17802,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,565
0.6427156217770005,0.5215229712156102,0.007158418923124806,0.22363708714683647,0.23048600883652426,0.022026699192871577,0.001918196435886116,0.0,0.0,0.0,0.0,0.0,1114,-5.0,-21.648067,7.3688784,#d47d41,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,566
0.6406365327168242,0.5255382489680329,0.013616557734204794,0.8520194986072424,0.3994845360824742,0.07762471901622622,0.0038204576988884412,0.375,0.6249999999999999,0.0,0.0,0.0,1114,1.0,49.55128,12.128039999999999,#2c64e2,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,567
0.6389729090584471,0.5272915600559145,0.028674545014414295,0.9333727244590756,0.26710402999062793,0.06502147220710094,0.005918286992737271,0.9595959595959596,0.0,0.0,0.040404040404040414,0.0,1114,2.0,-56.513040000000004,4.7835345,#f17802,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,568
0.6386630331152219,0.5279865042134055,0.033956118923439194,0.9367491066655412,0.09840674789128397,0.09822149029538667,0.01960804915199247,0.35353535353535354,0.0,0.0,0.6464646464646464,0.0,1114,3.0,1.0482963,44.276802,#980f78,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,569
0.6376982408445411,0.5296664089207432,0.03522149600580974,0.9387186629526464,0.3178694158075602,0.16402526177928056,0.011558976030578531,0.0,0.8333333333333331,0.0,0.16666666666666666,0.0,1114,4.0,53.88185,13.012453,#2663e6,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,570
0.6405782493601819,0.5341896671050712,0.04633819339701693,0.08185129633597603,0.8865979381443299,0.2871229150531744,0.007429621134250486,0.0,0.0,0.0,0.0,0.0,1114,5.0,-28.826187,-28.434523,#c3d731,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,73,571
0.6415997281591768,0.524840753529169,0.016339869281045753,0.9415041782729804,0.13402061855670105,0.0037779330928049267,0.00026492224919299416,0.0,0.9999999999999998,0.0,0.0,0.0,1117,0.0,57.738842000000005,13.899937,#2162ea,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,85,572
0.6396335254112682,0.5235675236665003,0.014161220043572988,0.033824114604058896,0.09278350515463918,0.0044525640022343785,0.001778763673152961,0.42857142857142855,0.0,0.0,0.0,0.0,1117,-1.0,-34.571552000000004,3.8864217000000005,#e27f19,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,85,573
0.6395964263011997,0.5234356513441369,0.015326721209074154,0.037224613826285134,0.0330906207194867,0.01602979653188384,0.026138962751899263,0.0,0.0,0.0,0.6433566433566432,0.0,1117,-2.0,-12.951118,42.349059999999994,#b1135c,1,0,1,4,4,0,1,1,1,1,1,1,1,1,1,1,85,574
