longitude,latitude,altitude,angle,speed,odometer,Pass_ID,Y,tsne_x,tsne_y,color_tsne_5000,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,order,id
0.6380724393140564,0.5309745068882421,0.04961378490790256,0.6456064826538364,0.5941893158388004,0.2407788380795049,1283,-4.0,26.396490000000004,7.4690194000000005,#5079ce,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5790
0.6416767386271385,0.5363067389029332,0.05056281771968048,0.5902971216341689,0.5876288659793815,0.1676457809932186,1283,-5.0,27.814545000000003,8.589775,#4b75d1,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5791
0.6395726139058215,0.5231952392651458,0.015250544662309368,0.3955431754874652,0.14432989690721648,0.011806040915015395,1283,1.0,-13.241026999999999,-22.286537,#adc059,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5792
0.640465055897705,0.5228165310102426,0.014994232987312568,0.30738980829100443,0.18041237113402064,0.08293396506300814,1283,2.0,-4.1501565000000005,-25.161438,#95c672,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5793
0.6429663303423787,0.5219455345280721,0.010992275698158051,0.28969359331476324,0.246485473289597,0.15128904794368814,1283,3.0,1.9223709999999998,-21.732917999999998,#88c186,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5794
0.6437495566736118,0.5217769757231139,0.013139978213507628,0.8379178272980501,0.07152061855670103,0.055517907402859897,1283,4.0,-43.445236,7.855894999999999,#ea6c07,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5795
0.6436341092691968,0.5216291214397337,0.01684939208658374,0.5611465540479827,0.07898237445959427,0.012571529374343809,1283,5.0,-28.233809,-14.765960999999999,#d0ac2f,4,5,6,6,6,7,7,7,7,6,6,7,7,6,6,10,114,5796
0.6434457210186846,0.5212956422661854,0.015250544662309368,0.6016713091922006,0.1958762886597938,0.006611382912408621,1285,0.0,-21.639855999999998,-6.6768985,#c99f49,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5797
0.6435149212852238,0.5215990196984066,0.016766521423384168,0.7769150417827299,0.0,0.0008323258845085853,1285,-1.0,-45.343303999999996,1.4996154,#ea7702,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5798
0.6435363758144206,0.5215983352082709,0.017311183732752363,0.6912604456824513,0.0,0.0018948695668599706,1285,-2.0,-43.77175,-5.560722,#e78a0a,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5799
0.6435578303436156,0.5215976507181459,0.01785584604212055,0.6056058495821727,0.0,0.0029574132492113554,1285,-3.0,-37.435140000000004,-13.048382,#dfa11a,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5800
0.6435792848728124,0.5215969662280209,0.018400508351488744,0.5199512534818941,0.0,0.004019956931562743,1285,-4.0,-25.858639,-21.2389,#c8ba33,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5801
0.6436087572279057,0.5216127996622681,0.017692740178508682,0.5309551621888761,0.03907549052211506,0.008367055448480265,1285,-5.0,-26.456537,-19.223953,#cab631,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5802
0.6427479046544029,0.5212664822988735,0.014161220043572991,0.4730056970087206,0.216443039941978,0.013872987977724632,1285,1.0,-10.812565,-16.378527,#adb665,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5803
0.6407093849134569,0.5229078142555998,0.017394612165853997,0.7995755405226157,0.42448044509900174,0.008537828953779384,1285,2.0,-24.368473,16.945797,#d36344,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5804
0.6396090202881979,0.5232217670602743,0.016357160148009822,0.8871203077331208,0.16920307641957125,0.10883295748895776,1285,3.0,-38.904938,25.098713,#ea4f20,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5805
0.6402421290461753,0.5242557629156046,0.010610828693617366,0.1886928711441246,0.2413134784268805,0.041277417125090865,1285,4.0,0.90623945,-34.557334999999995,#7dd276,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5806
0.640793175078894,0.5254937744386794,0.011265547006425635,0.8665068227495505,0.2517290878246118,0.09005468677706681,1285,5.0,-32.795475,22.665184,#e1502a,0,5,6,7,4,8,10,10,10,12,12,10,10,10,10,14,66,5807
0.6437239523867913,0.5217474057496503,0.011982570806100221,0.6044568245125348,0.09278350515463918,0.0014167249098018474,1321,0.0,-30.33888,-11.629653999999999,#d5a42a,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5808
0.6434514710834378,0.5218024406571757,0.010031620672960541,0.3456689105540081,0.17817153493699886,0.03965714732469866,1321,-1.0,-10.1041155,-24.297523,#a4c461,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5809
0.6413256913840062,0.5225819248378833,0.015375496603870303,0.3709323283631001,0.4444057004245,0.1393411451359667,1321,-2.0,2.7538471,-8.177911,#90a791,4,5,6,6,6,7,7,7,7,6,6,14,14,12,12,10,123,5810
